iisID,age,education,job,gender,region,ethnicity,tk2017,tk2021
112002547280,61,VMBO-T,Unemployed and not searching for a job or incapacitated,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,PVV,PVV
112002548036,63,"VMBO, MBO 1",Unemployed and not searching for a job or incapacitated,Female,South  of the country,Dutch origin,FvD,PVV
112002550158,21,Bachelor,Student or full-time education,Male,North  of the country,Dutch origin,New,GL
112002551604,52,Bachelor,Unemployed and not searching for a job or incapacitated,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,D66,D66
112002556354,70,Master,Retired,Male,West of the country,Dutch origin,VVD,VVD
112002557591,24,MBO 2-4,Full-time employed,Male,South  of the country,Dutch origin,FvD,PVV
112002559057,38,MBO 2-4,Full-time employed,Female,West of the country,Dutch origin,D66,NA
112002563162,51,MBO 2-4,Unemployed and not searching for a job or incapacitated,Female,West of the country,Dutch origin,SP,NA
112002564681,53,HAVO/VWO,Part-time employed,Male,East  of the country,Second generation Western immigrant,GL,PVV
112002565700,48,VMBO-T,Unemployed and searching for a job,Female,East  of the country,Dutch origin,VVD,VVD
112002568385,47,"VMBO, MBO 1",Unemployed and not searching for a job or incapacitated,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,FvD,D66
112002573473,39,HAVO/VWO,Part-time employed,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,VVD,VVD
112002577959,52,VMBO-T,Housewife/Househusband or else,Male,South  of the country,Dutch origin,50+,VVD
112002579279,22,Bachelor,Student or full-time education,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,GL,D66
112002580190,44,MBO 2-4,Unemployed and not searching for a job or incapacitated,Male,South  of the country,Dutch origin,ChristenUnie,ChristenUnie
112002580854,53,Bachelor,Part-time employed,Male,North  of the country,Dutch origin,ChristenUnie,PvdA
112002582674,37,MBO 2-4,Housewife/Househusband or else,Male,South  of the country,Dutch origin,Not,NA
112002582774,50,HAVO/VWO,Part-time employed,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,PvdD,CDA
112002583048,37,MBO 2-4,Part-time employed,Male,West of the country,Dutch origin,VVD,VVD
112002584776,63,HAVO/VWO,Part-time employed,Male,South  of the country,Dutch origin,PVV,PVV
112002585986,27,Bachelor,Part-time employed,Male,East  of the country,Dutch origin,Other,PvdA
112002590010,23,Bachelor,Student or full-time education,Male,West of the country,Dutch origin,CDA,CDA
112002598054,33,Master,Part-time employed,Male,East  of the country,Dutch origin,D66,D66
112002598281,54,MBO 2-4,Unemployed and not searching for a job or incapacitated,Male,East  of the country,Dutch origin,PVV,NA
112002607030,30,Bachelor,Housewife/Househusband or else,Female,West of the country,First generation non-Western immigrant,CDA,NA
112002612491,34,MBO 2-4,Entrepreneur,Male,South  of the country,Dutch origin,Not,NA
112002615349,56,VMBO-T,Housewife/Househusband or else,Male,West of the country,Dutch origin,PVV,PVV
112002616831,30,Master,Part-time employed,Female,North  of the country,Dutch origin,ChristenUnie,NA
112002627625,62,Bachelor,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",First generation Western immigrant,VVD,NA
112002628962,54,VMBO-T,Full-time employed,Female,West of the country,Dutch origin,Not,Not
112002629127,67,HAVO/VWO,Retired,Female,North  of the country,Dutch origin,ChristenUnie,ChristenUnie
112002629654,30,Bachelor,Full-time employed,Female,West of the country,Dutch origin,FvD,FvD
112002629718,33,Bachelor,Full-time employed,Female,South  of the country,Dutch origin,VVD,VVD
112002634288,20,Bachelor,Student or full-time education,Male,West of the country,Dutch origin,New,GL
112002635952,31,VMBO-T,Part-time employed,Male,East  of the country,First generation non-Western immigrant,PVV,NA
112002637436,42,"VMBO, MBO 1",Unemployed and not searching for a job or incapacitated,Female,West of the country,Dutch origin,NA,NA
112002640913,31,Master,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Second generation non-Western immigrant,PvdA,FvD
112002641278,24,Bachelor,Full-time employed,Male,North  of the country,Dutch origin,CDA,PvdA
112002654073,60,VMBO-T,Unemployed and not searching for a job or incapacitated,Male,West of the country,Dutch origin,GL,VVD
112002654237,57,MBO 2-4,Part-time employed,Male,East  of the country,Dutch origin,Not,PVV
112002659450,22,Bachelor,Full-time employed,Female,North  of the country,Dutch origin,Not,PvdD
112002664220,58,HAVO/VWO,Unemployed and not searching for a job or incapacitated,Female,West of the country,Dutch origin,D66,CDA
112002667414,24,Master,Part-time employed,Female,West of the country,Second generation Western immigrant,GL,D66
112002669616,52,MBO 2-4,Part-time employed,Male,North  of the country,Dutch origin,Not,PvdA
112002670100,55,MBO 2-4,Full-time employed,Female,South  of the country,Dutch origin,VVD,D66
112002670528,49,MBO 2-4,Unemployed and not searching for a job or incapacitated,Male,East  of the country,Dutch origin,PVV,PVV
112002670891,51,MBO 2-4,Full-time employed,Male,West of the country,Dutch origin,PvdD,SP
112002671583,63,MBO 2-4,Unemployed and not searching for a job or incapacitated,Male,West of the country,Dutch origin,SP,SP
112002672239,29,MBO 2-4,Full-time employed,Female,South  of the country,Dutch origin,PVV,PVV
112002674213,28,HAVO/VWO,Part-time employed,Female,East  of the country,Dutch origin,Other,GL
112002674577,66,"VMBO, MBO 1",Retired,Male,East  of the country,Dutch origin,Not,NA
112002676651,24,Master,Full-time employed,Male,West of the country,Dutch origin,NA,VOLT
112002676806,24,HAVO/VWO,Part-time employed,Male,West of the country,Dutch origin,NA,NA
112002677270,28,Master,Full-time employed,Female,South  of the country,Dutch origin,D66,D66
112002682240,57,MBO 2-4,Unemployed and not searching for a job or incapacitated,Female,South  of the country,Dutch origin,Not,NA
112002682440,71,Bachelor,Retired,Male,West of the country,Dutch origin,ChristenUnie,ChristenUnie
112002682459,20,MBO 2-4,Student or full-time education,Male,East  of the country,Dutch origin,PVV,FvD
112002683832,32,MBO 2-4,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,VVD,VOLT
112002684251,52,Bachelor,Full-time employed,Female,West of the country,First generation non-Western immigrant,GL,Denk
112002692260,61,"VMBO, MBO 1",Unemployed and not searching for a job or incapacitated,Female,South  of the country,Dutch origin,PVV,NA
112002692797,52,Master,Full-time employed,Female,West of the country,Dutch origin,D66,D66
112002695027,62,"VMBO, MBO 1",Unemployed and not searching for a job or incapacitated,Male,North  of the country,Dutch origin,SP,SGP
112002695081,72,VMBO-T,Retired,Female,East  of the country,Dutch origin,PVV,PVV
112002695390,42,"VMBO, MBO 1",Part-time employed,Male,North  of the country,Dutch origin,Not,PVV
112002695736,45,"VMBO, MBO 1",Full-time employed,Female,West of the country,Dutch origin,PVV,PVV
112002696700,22,Bachelor,Student or full-time education,Male,East  of the country,Dutch origin,CDA,VOLT
112002696964,20,Bachelor,Student or full-time education,Male,West of the country,Dutch origin,GL,NA
112002699785,38,Master,Full-time employed,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Second generation Western immigrant,GL,GL
112002700081,67,MBO 2-4,Retired,Male,North  of the country,Dutch origin,PvdA,PvdA
112002703466,67,VMBO-T,Retired,Male,North  of the country,Dutch origin,CDA,Other
112002705295,70,"VMBO, MBO 1",Retired,Male,South  of the country,Dutch origin,SP,SP
112002707788,43,MBO 2-4,Full-time employed,Female,West of the country,Dutch origin,D66,NA
112002709117,28,MBO 2-4,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,D66,PvdA
112002715333,70,VMBO-T,Retired,Female,East  of the country,Dutch origin,PvdA,PvdA
112002715633,54,HAVO/VWO,Full-time employed,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,PVV,Other
112002716052,24,Bachelor,Student or full-time education,Female,East  of the country,Dutch origin,D66,PvdA
112002719519,32,Master,Entrepreneur,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,CDA,VVD
112002719773,30,Bachelor,Part-time employed,Female,South  of the country,Dutch origin,GL,Other
112002724425,21,HAVO/VWO,Student or full-time education,Female,South  of the country,Dutch origin,Not,NA
112002725108,47,MBO 2-4,Full-time employed,Female,North  of the country,Dutch origin,ChristenUnie,CDA
112002734054,39,MBO 2-4,Full-time employed,Female,West of the country,Dutch origin,FvD,VVD
112002734481,56,MBO 2-4,Unemployed and not searching for a job or incapacitated,Female,West of the country,Dutch origin,VVD,NA
112002735128,27,Master,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,VVD,VVD
112002735528,34,MBO 2-4,Full-time employed,Female,North  of the country,Dutch origin,Not,NA
112002738203,69,MBO 2-4,Retired,Female,East  of the country,First generation Western immigrant,50+,NA
112002743864,72,MBO 2-4,Retired,Female,East  of the country,Dutch origin,PvdA,PvdA
112002745202,39,HAVO/VWO,Full-time employed,Female,South  of the country,Dutch origin,PVV,PVV
112002746585,28,MBO 2-4,Full-time employed,Female,West of the country,Dutch origin,FvD,NA
112002748214,41,"VMBO, MBO 1",Part-time employed,Male,South  of the country,First generation non-Western immigrant,D66,D66
112002750863,23,MBO 2-4,Full-time employed,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,New,NA
112002751291,33,VMBO-T,Part-time employed,Female,North  of the country,Dutch origin,CDA,D66
112002752156,46,MBO 2-4,Full-time employed,Female,South  of the country,Dutch origin,D66,NA
112002752983,34,Bachelor,Full-time employed,Female,West of the country,Dutch origin,PvdD,Bij1
112002756150,32,Master,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",First generation non-Western immigrant,VVD,CDA
112002758370,47,MBO 2-4,Full-time employed,Female,East  of the country,Dutch origin,GL,BBB
112002761375,68,MBO 2-4,Retired,Female,East  of the country,Dutch origin,GL,SP
112002764114,34,Bachelor,Full-time employed,Female,East  of the country,Dutch origin,PvdD,GL
112002770403,36,Bachelor,Part-time employed,Male,West of the country,Dutch origin,VVD,NA
112002773379,57,Bachelor,Part-time employed,Male,North  of the country,Dutch origin,FvD,PVV
112002774025,48,HAVO/VWO,Full-time employed,Female,East  of the country,Dutch origin,FvD,SP
112002775244,23,Bachelor,Part-time employed,Male,South  of the country,Dutch origin,NA,FvD
112002775799,31,Bachelor,Full-time employed,Female,West of the country,Dutch origin,VVD,VVD
112002781960,24,Bachelor,Student or full-time education,Male,South  of the country,Second generation non-Western immigrant,Denk,Denk
112002784509,51,MBO 2-4,Unemployed and searching for a job,Male,North  of the country,Dutch origin,PVV,NA
112002784963,36,VMBO-T,Housewife/Househusband or else,Female,West of the country,Dutch origin,PVV,D66
112002787302,39,Bachelor,Full-time employed,Male,North  of the country,Dutch origin,VVD,NA
112002791126,33,MBO 2-4,Full-time employed,Female,East  of the country,Dutch origin,VVD,D66
112002792272,37,MBO 2-4,Full-time employed,Male,West of the country,First generation non-Western immigrant,Not,NA
112002797077,25,MBO 2-4,Part-time employed,Male,West of the country,Dutch origin,PvdA,SP
112002800820,40,Master,Part-time employed,Male,South  of the country,Dutch origin,NA,NA
112002803305,44,"VMBO, MBO 1",Unemployed and not searching for a job or incapacitated,Female,North  of the country,Second generation non-Western immigrant,SP,SP
112002804215,37,VMBO-T,Full-time employed,Female,South  of the country,Dutch origin,Not,NA
112002809756,38,MBO 2-4,Unemployed and searching for a job,Male,East  of the country,Dutch origin,Not,PVV
112002810504,28,MBO 2-4,Part-time employed,Male,West of the country,Dutch origin,50+,NA
112002811796,23,Bachelor,Full-time employed,Male,East  of the country,Dutch origin,VVD,PvdD
112002818666,61,"VMBO, MBO 1",Unemployed and not searching for a job or incapacitated,Male,North  of the country,Dutch origin,Not,SP
112002819294,24,Bachelor,Student or full-time education,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,GL,GL
112002821970,53,Master,Part-time employed,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,D66,D66
112002823954,27,Master,Part-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Second generation non-Western immigrant,GL,Bij1
112002824319,24,MBO 2-4,Part-time employed,Female,West of the country,Dutch origin,NA,PVV
112002828731,42,VMBO-T,Full-time employed,Female,East  of the country,Dutch origin,VVD,NA
112002830817,30,VMBO-T,Housewife/Househusband or else,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,PvdA,NA
112002831218,32,Bachelor,Entrepreneur,Female,East  of the country,Dutch origin,D66,NA
112002833101,30,Master,Full-time employed,Female,West of the country,Dutch origin,GL,PvdA
112002834248,63,MBO 2-4,Retired,Female,South  of the country,Dutch origin,FvD,PvdA
112002834593,42,HAVO/VWO,Full-time employed,Female,West of the country,Dutch origin,GL,NA
112002835312,42,Bachelor,Full-time employed,Female,North  of the country,Dutch origin,ChristenUnie,ChristenUnie
112002835685,67,MBO 2-4,Retired,Female,West of the country,Dutch origin,VVD,VVD
112002836831,38,MBO 2-4,Full-time employed,Female,South  of the country,Dutch origin,SP,SP
112002846360,33,MBO 2-4,Part-time employed,Male,South  of the country,Dutch origin,PvdA,PvdA
112002848453,29,MBO 2-4,Full-time employed,Female,West of the country,Dutch origin,FvD,NA
112002851830,20,Bachelor,Student or full-time education,Male,West of the country,Dutch origin,ChristenUnie,NA
112002856699,28,Bachelor,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",First generation non-Western immigrant,GL,VVD
112002858446,54,MBO 2-4,Full-time employed,Male,West of the country,Dutch origin,SP,NA
112002859183,68,VMBO-T,Retired,Male,West of the country,Dutch origin,50+,NA
112002860268,45,MBO 2-4,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",First generation non-Western immigrant,VVD,D66
112002862206,72,VMBO-T,Retired,Male,West of the country,Dutch origin,50+,VVD
112002865345,28,MBO 2-4,Part-time employed,Male,North  of the country,Dutch origin,SP,Bij1
112002866255,21,MBO 2-4,Student or full-time education,Male,West of the country,Dutch origin,New,JA21
112002872944,53,HAVO/VWO,Part-time employed,Male,South  of the country,Dutch origin,D66,VVD
112002873472,40,MBO 2-4,Part-time employed,Male,West of the country,Second generation Western immigrant,GL,GL
112002875338,19,"VMBO, MBO 1",Full-time employed,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,New,SP
112002875910,34,Master,Full-time employed,Female,South  of the country,Dutch origin,GL,NA
112002876375,50,"VMBO, MBO 1",Unemployed and not searching for a job or incapacitated,Male,East  of the country,Dutch origin,PVV,PVV
112002876648,34,VMBO-T,Unemployed and searching for a job,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,FvD,PVV
112002882364,19,Bachelor,Student or full-time education,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,New,NA
112002883847,34,Bachelor,Full-time employed,Male,West of the country,Dutch origin,CDA,NA
112002884466,35,VMBO-T,Full-time employed,Female,South  of the country,Dutch origin,PVV,PVV
112002884957,55,MBO 2-4,Full-time employed,Female,West of the country,NA,FvD,NA
112002885349,52,"VMBO, MBO 1",Full-time employed,Female,West of the country,Dutch origin,SGP,SGP
112002890091,44,HAVO/VWO,Entrepreneur,Male,South  of the country,Dutch origin,SP,SP
112002891574,31,Bachelor,Part-time employed,Female,North  of the country,Dutch origin,Not,BBB
